Election Type,Name Raw,Office,Party,StateAbbr,StateName,County,StateFIPS,CountyFIPS,Precinct,Jurisdiction,Votes
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391341,1341,7
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391341,1341,1
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391341,1341,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391341,1341,0
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391343,1343,19
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391343,1343,47
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391343,1343,53
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391343,1343,14
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391343,1343,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391343,1343,4
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391345,1345,26
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391345,1345,61
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391345,1345,94
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391345,1345,12
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391345,1345,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391345,1345,11
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391349,1349,3
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391349,1349,11
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391349,1349,13
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391349,1349,4
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391349,1349,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391349,1349,0
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391451,1451,142
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391451,1451,186
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391451,1451,491
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391451,1451,46
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391451,1451,1
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391451,1451,62
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391453,1453,67
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391453,1453,89
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391453,1453,225
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391453,1453,14
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391453,1453,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391453,1453,22
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391455,1455,22
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391455,1455,49
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391455,1455,88
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391455,1455,7
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391455,1455,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391455,1455,7
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391457,1457,93
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391457,1457,147
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391457,1457,353
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391457,1457,19
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391457,1457,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391457,1457,26
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391561,1561,187
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391561,1561,307
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391561,1561,838
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391561,1561,54
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391561,1561,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391561,1561,77
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391563,1563,75
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391563,1563,106
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391563,1563,271
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391563,1563,27
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391563,1563,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391563,1563,22
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391565,1565,43
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391565,1565,104
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391565,1565,215
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391565,1565,13
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391565,1565,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391565,1565,21
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391569,1569,42
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391569,1569,48
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391569,1569,203
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391569,1569,13
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391569,1569,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391569,1569,12
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391671,1671,46
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391671,1671,30
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391671,1671,198
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391671,1671,14
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391671,1671,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391671,1671,10
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391673,1673,94
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391673,1673,79
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391673,1673,399
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391673,1673,18
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391673,1673,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391673,1673,22
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391675,1675,187
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391675,1675,165
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391675,1675,662
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391675,1675,32
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391675,1675,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391675,1675,46
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391781,1781,30
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391781,1781,14
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391781,1781,130
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391781,1781,12
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391781,1781,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391781,1781,7
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391783,1783,12
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391783,1783,16
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391783,1783,74
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391783,1783,12
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391783,1783,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391783,1783,8
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391785,1785,43
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391785,1785,50
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391785,1785,236
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391785,1785,12
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391785,1785,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391785,1785,10
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391787,1787,119
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391787,1787,144
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391787,1787,487
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391787,1787,30
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391787,1787,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391787,1787,50
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391891,1891,38
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391891,1891,36
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391891,1891,213
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391891,1891,10
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391891,1891,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391891,1891,10
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391893,1893,1
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391893,1893,2
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391893,1893,16
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391893,1893,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391893,1893,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391893,1893,5
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391895,1895,12
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391895,1895,23
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391895,1895,36
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391895,1895,3
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391895,1895,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391895,1895,6
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391897,1897,87
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391897,1897,127
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391897,1897,342
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391897,1897,28
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391897,1897,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391897,1897,31
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410391899,1899,83
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410391899,1899,109
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410391899,1899,309
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410391899,1899,21
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391899,1899,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410391899,1899,23
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410392122,2122,111
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410392122,2122,118
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410392122,2122,441
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410392122,2122,24
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410392122,2122,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410392122,2122,32
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410392234,2234,119
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410392234,2234,95
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410392234,2234,340
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410392234,2234,37
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410392234,2234,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410392234,2234,20
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410392238,2238,1
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410392238,2238,1
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410392238,2238,13
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410392238,2238,1
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410392238,2238,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410392238,2238,0
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410392340,2340,140
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410392340,2340,111
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410392340,2340,436
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410392340,2340,19
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410392340,2340,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410392340,2340,27
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410392344,2344,3
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410392344,2344,6
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410392344,2344,17
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410392344,2344,1
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410392344,2344,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410392344,2344,1
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410392456,2456,118
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410392456,2456,69
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410392456,2456,400
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410392456,2456,16
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410392456,2456,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410392456,2456,17
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410392562,2562,120
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410392562,2562,112
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410392562,2562,539
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410392562,2562,28
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410392562,2562,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410392562,2562,22
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410392676,2676,180
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410392676,2676,139
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410392676,2676,801
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410392676,2676,43
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410392676,2676,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410392676,2676,47
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410394200,4200,18
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410394200,4200,28
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410394200,4200,103
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410394200,4200,5
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410394200,4200,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410394200,4200,4
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410394301,4301,179
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410394301,4301,116
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410394301,4301,687
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410394301,4301,15
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410394301,4301,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410394301,4301,59
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410394400,4400,88
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410394400,4400,59
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410394400,4400,434
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410394400,4400,17
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410394400,4400,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410394400,4400,21
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410394500,4500,28
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410394500,4500,29
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410394500,4500,224
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410394500,4500,1
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410394500,4500,1
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410394500,4500,9
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410394601,4601,144
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410394601,4601,170
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410394601,4601,957
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410394601,4601,38
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410394601,4601,1
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410394601,4601,64
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410394700,4700,130
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410394700,4700,82
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410394700,4700,559
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410394700,4700,25
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410394700,4700,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410394700,4700,53
primary,Ted Cruz,President,REP,OR,Oregon,Lane,41,41039,410394800,4800,43
primary,John R Kasich,President,REP,OR,Oregon,Lane,41,41039,410394800,4800,31
primary,Donald J Trump,President,REP,OR,Oregon,Lane,41,41039,410394800,4800,184
primary,Write-ins,President,REP,OR,Oregon,Lane,41,41039,410394800,4800,15
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Lane,41,41039,410394800,4800,1
