Election Type,Name Raw,Office,Party,State Name,County,Precinct,State Fip,CountyFIPS 3,Jurisdiction,Votes
general,Jill Stein,US PRESIDENT,,North Carolina,Avery,371106,37,11,06,2
general,Jill Stein,US PRESIDENT,,North Carolina,Avery,371109,37,11,09,1
general,Jill Stein,US PRESIDENT,,North Carolina,Avery,371103,37,11,03,0
general,Jill Stein,US PRESIDENT,,North Carolina,Avery,371107,37,11,07,0
general,Jill Stein,US PRESIDENT,,North Carolina,Avery,371104,37,11,04,0
general,Jill Stein,US PRESIDENT,,North Carolina,Avery,3711ONE STOP,37,11,ONE STOP,8
general,Jill Stein,US PRESIDENT,,North Carolina,Avery,3711ABSENTEE,37,11,ABSENTEE,0
general,Jill Stein,US PRESIDENT,,North Carolina,Avery,371101,37,11,01,1
general,Jill Stein,US PRESIDENT,,North Carolina,Avery,371118,37,11,18,2
general,Jill Stein,US PRESIDENT,,North Carolina,Avery,371113,37,11,13,0
general,Jill Stein,US PRESIDENT,,North Carolina,Avery,371110,37,11,10,0
general,Jill Stein,US PRESIDENT,,North Carolina,Avery,371102,37,11,02,7
general,Jill Stein,US PRESIDENT,,North Carolina,Avery,371108,37,11,08,0
general,Jill Stein,US PRESIDENT,,North Carolina,Avery,371105,37,11,05,0
general,Jill Stein,US PRESIDENT,,North Carolina,Avery,371111,37,11,11,0
general,Jill Stein,US PRESIDENT,,North Carolina,Avery,371114,37,11,14,0
general,Jill Stein,US PRESIDENT,,North Carolina,Avery,371119,37,11,19,0
general,Jill Stein,US PRESIDENT,,North Carolina,Avery,371116,37,11,16,2
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,371111,37,11,11,53
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,3711ONE STOP,37,11,ONE STOP,775
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,371102,37,11,02,238
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,371105,37,11,05,13
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,371108,37,11,08,23
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,371103,37,11,03,28
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,371109,37,11,09,11
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,371106,37,11,06,38
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,371110,37,11,10,55
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,371118,37,11,18,15
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,371113,37,11,13,53
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,371101,37,11,01,72
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,371104,37,11,04,7
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,371107,37,11,07,8
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,371114,37,11,14,34
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,371116,37,11,16,98
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,371119,37,11,19,7
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,371112,37,11,12,7
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,371115,37,11,15,30
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,3711ABSENTEE,37,11,ABSENTEE,85
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Avery,371117,37,11,17,27
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,3711ONE STOP,37,11,ONE STOP,47
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,371117,37,11,17,8
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,371110,37,11,10,6
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,371109,37,11,09,5
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,371106,37,11,06,5
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,371103,37,11,03,3
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,371112,37,11,12,3
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,371115,37,11,15,5
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,371107,37,11,07,3
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,371104,37,11,04,0
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,371113,37,11,13,4
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,371118,37,11,18,2
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,371102,37,11,02,33
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,371105,37,11,05,3
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,371111,37,11,11,7
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,371108,37,11,08,0
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,3711ABSENTEE,37,11,ABSENTEE,8
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,371101,37,11,01,7
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,371116,37,11,16,10
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,371114,37,11,14,5
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Avery,371119,37,11,19,1
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,371115,37,11,15,187
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,3711ABSENTEE,37,11,ABSENTEE,235
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,371101,37,11,01,303
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,371107,37,11,07,112
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,371104,37,11,04,32
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,371103,37,11,03,209
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,371106,37,11,06,283
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,371110,37,11,10,280
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,371109,37,11,09,156
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,371117,37,11,17,240
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,371112,37,11,12,127
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,371111,37,11,11,127
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,371105,37,11,05,116
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,371108,37,11,08,145
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,371119,37,11,19,148
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,371114,37,11,14,241
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,371116,37,11,16,361
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,371102,37,11,02,550
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,371113,37,11,13,152
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,371118,37,11,18,120
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Avery,3711ONE STOP,37,11,ONE STOP,2110
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179031,37,179,031,1519
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179037A,37,179,037A,1992
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179006,37,179,006,1018
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179017B,37,179,017B,2055
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179023,37,179,023,1083
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179026,37,179,026,1046
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179001,37,179,001,188
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179043,37,179,043,85
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179029C,37,179,029C,1038
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179008,37,179,008,615
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179009,37,179,009,362
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179017A,37,179,017A,1509
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179011,37,179,011,1628
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179021,37,179,021,1335
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179028D,37,179,028D,1849
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179028C,37,179,028C,1535
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179030,37,179,030,1891
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179007,37,179,007,1540
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179032,37,179,032,1668
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179015,37,179,015,1846
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179012,37,179,012,1558
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179027,37,179,027,1026
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179024,37,179,024,1339
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179029B,37,179,029B,804
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179035,37,179,035,1038
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179036,37,179,036,986
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179040,37,179,040,1784
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179038A,37,179,038A,1353
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179013,37,179,013,1749
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179010,37,179,010,244
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179016,37,179,016,2327
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179ABSENTEE,37,179,ABSENTEE,0
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179025,37,179,025,1011
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179020B,37,179,020B,1957
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179020A,37,179,020A,1560
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179037B,37,179,037B,816
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179018,37,179,018,1346
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179004,37,179,004,145
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179005,37,179,005,1290
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179033,37,179,033,1081
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179034,37,179,034,1721
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179039,37,179,039,1254
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179028B,37,179,028B,1637
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179028A,37,179,028A,2181
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179019,37,179,019,2529
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179029A,37,179,029A,1693
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179038B,37,179,038B,1081
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179041,37,179,041,1832
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179014,37,179,014,642
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179022,37,179,022,1411
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179042,37,179,042,825
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179003,37,179,003,309
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Union,37179002,37,179,002,376
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179032,37,179,032,57
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179019,37,179,019,140
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179003,37,179,003,18
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179002,37,179,002,30
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179021,37,179,021,57
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179023,37,179,023,37
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179026,37,179,026,27
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179038B,37,179,038B,82
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179043,37,179,043,17
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179028A,37,179,028A,122
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179028B,37,179,028B,99
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179017B,37,179,017B,114
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179039,37,179,039,37
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179041,37,179,041,88
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179011,37,179,011,32
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179014,37,179,014,29
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179017A,37,179,017A,73
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179006,37,179,006,24
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179031,37,179,031,97
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179034,37,179,034,59
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179037A,37,179,037A,135
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179009,37,179,009,14
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179008,37,179,008,62
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179033,37,179,033,73
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179029C,37,179,029C,51
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179029B,37,179,029B,59
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179015,37,179,015,104
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179012,37,179,012,32
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179035,37,179,035,47
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179036,37,179,036,30
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179001,37,179,001,10
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179028D,37,179,028D,113
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179042,37,179,042,60
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179007,37,179,007,72
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179022,37,179,022,77
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179025,37,179,025,44
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179028C,37,179,028C,99
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179020A,37,179,020A,126
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179020B,37,179,020B,97
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179027,37,179,027,19
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179037B,37,179,037B,35
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179005,37,179,005,56
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179018,37,179,018,68
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179004,37,179,004,18
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179030,37,179,030,83
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179029A,37,179,029A,119
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179ABSENTEE,37,179,ABSENTEE,0
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179024,37,179,024,31
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179016,37,179,016,125
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179040,37,179,040,70
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179038A,37,179,038A,90
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179013,37,179,013,41
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Union,37179010,37,179,010,28
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179038A,37,179,038A,871
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179040,37,179,040,929
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179ABSENTEE,37,179,ABSENTEE,0
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179035,37,179,035,420
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179036,37,179,036,380
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179018,37,179,018,564
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179029B,37,179,029B,403
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179025,37,179,025,323
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179016,37,179,016,1038
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179042,37,179,042,448
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179010,37,179,010,580
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179013,37,179,013,231
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179022,37,179,022,306
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179003,37,179,003,406
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179002,37,179,002,765
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179041,37,179,041,888
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179029A,37,179,029A,1447
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179017B,37,179,017B,952
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179033,37,179,033,524
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179034,37,179,034,597
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179039,37,179,039,299
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179029C,37,179,029C,471
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179008,37,179,008,984
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179009,37,179,009,635
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179017A,37,179,017A,704
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179019,37,179,019,1144
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179031,37,179,031,886
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179037A,37,179,037A,1316
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179014,37,179,014,274
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179011,37,179,011,235
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179001,37,179,001,445
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179006,37,179,006,281
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179043,37,179,043,503
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179038B,37,179,038B,601
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179026,37,179,026,279
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179023,37,179,023,432
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179028B,37,179,028B,987
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179028A,37,179,028A,1275
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179020B,37,179,020B,841
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179021,37,179,021,328
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179020A,37,179,020A,1128
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179027,37,179,027,271
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179024,37,179,024,334
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179015,37,179,015,1122
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179005,37,179,005,713
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179012,37,179,012,205
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179004,37,179,004,690
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179030,37,179,030,1103
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179028D,37,179,028D,1118
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179028C,37,179,028C,916
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179007,37,179,007,806
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179037B,37,179,037B,330
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Union,37179032,37,179,032,609
general,Jill Stein,US PRESIDENT,,North Carolina,Union,37179021,37,179,021,3
general,Jill Stein,US PRESIDENT,,North Carolina,Union,37179018,37,179,018,2
general,Jill Stein,US PRESIDENT,,North Carolina,Union,37179004,37,179,004,1
general,Jill Stein,US PRESIDENT,,North Carolina,Union,37179005,37,179,005,10
general,Jill Stein,US PRESIDENT,,North Carolina,Union,37179038B,37,179,038B,4
general,Jill Stein,US PRESIDENT,,North Carolina,Union,37179043,37,179,043,0
general,Jill Stein,US PRESIDENT,,North Carolina,Union,37179023,37,179,023,3
general,Jill Stein,US PRESIDENT,,North Carolina,Union,37179026,37,179,026,0
general,Jill Stein,US PRESIDENT,,North Carolina,Union,37179028D,37,179,028D,7
